OBJECTID,Join_Count,TARGET_FID,pointid,grid_code,uid,sampleid,y,x,bee_geocod,bee_geoc_1,bee_geoc_2,bee_geoc_3
552,1,552,552,6,1082,SD 04-2010,45.53315000000,-100.18729000000,-100.18729000000,45.53315000000,8,2010
553,1,553,553,6,1082,SD 04-2010,45.53315000000,-100.18729000000,-100.18729000000,45.53315000000,8,2010
554,1,554,554,6,1082,SD 04-2010,45.53315000000,-100.18729000000,-100.18729000000,45.53315000000,8,2010
555,1,555,555,6,1082,SD 04-2010,45.53315000000,-100.18729000000,-100.18729000000,45.53315000000,8,2010
556,1,556,556,6,1082,SD 04-2010,45.53315000000,-100.18729000000,-100.18729000000,45.53315000000,8,2010
557,1,557,557,6,1082,SD 04-2010,45.53315000000,-100.18729000000,-100.18729000000,45.53315000000,8,2010
558,1,558,558,6,1082,SD 04-2010,45.53315000000,-100.18729000000,-100.18729000000,45.53315000000,8,2010
559,1,559,559,6,1082,SD 04-2010,45.53315000000,-100.18729000000,-100.18729000000,45.53315000000,8,2010
560,1,560,560,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
561,1,561,561,6,1082,SD 04-2010,45.53315000000,-100.18729000000,-100.18729000000,45.53315000000,8,2010
562,1,562,562,6,1082,SD 04-2010,45.53315000000,-100.18729000000,-100.18729000000,45.53315000000,8,2010
563,1,563,563,6,1082,SD 04-2010,45.53315000000,-100.18729000000,-100.18729000000,45.53315000000,8,2010
564,1,564,564,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
565,1,565,565,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
566,1,566,566,6,1082,SD 04-2010,45.53315000000,-100.18729000000,-100.18729000000,45.53315000000,8,2010
567,1,567,567,6,1082,SD 04-2010,45.53315000000,-100.18729000000,-100.18729000000,45.53315000000,8,2010
568,1,568,568,6,1082,SD 04-2010,45.53315000000,-100.18729000000,-100.18729000000,45.53315000000,8,2010
569,1,569,569,6,1082,SD 04-2010,45.53315000000,-100.18729000000,-100.18729000000,45.53315000000,8,2010
570,1,570,570,6,1082,SD 04-2010,45.53315000000,-100.18729000000,-100.18729000000,45.53315000000,8,2010
571,1,571,571,6,1082,SD 04-2010,45.53315000000,-100.18729000000,-100.18729000000,45.53315000000,8,2010
572,1,572,572,6,1082,SD 04-2010,45.53315000000,-100.18729000000,-100.18729000000,45.53315000000,8,2010
573,1,573,573,6,1082,SD 04-2010,45.53315000000,-100.18729000000,-100.18729000000,45.53315000000,8,2010
574,1,574,574,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
575,1,575,575,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
576,1,576,576,6,1082,SD 04-2010,45.53315000000,-100.18729000000,-100.18729000000,45.53315000000,8,2010
577,1,577,577,6,1082,SD 04-2010,45.53315000000,-100.18729000000,-100.18729000000,45.53315000000,8,2010
578,1,578,578,6,1082,SD 04-2010,45.53315000000,-100.18729000000,-100.18729000000,45.53315000000,8,2010
579,1,579,579,6,1082,SD 04-2010,45.53315000000,-100.18729000000,-100.18729000000,45.53315000000,8,2010
580,1,580,580,6,1082,SD 04-2010,45.53315000000,-100.18729000000,-100.18729000000,45.53315000000,8,2010
581,1,581,581,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
582,1,582,582,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
583,1,583,583,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
584,1,584,584,6,1082,SD 04-2010,45.53315000000,-100.18729000000,-100.18729000000,45.53315000000,8,2010
585,1,585,585,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
586,1,586,586,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
587,1,587,587,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
588,1,588,588,6,1082,SD 04-2010,45.53315000000,-100.18729000000,-100.18729000000,45.53315000000,8,2010
589,1,589,589,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
590,1,590,590,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
591,1,591,591,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
592,1,592,592,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
593,1,593,593,6,1082,SD 04-2010,45.53315000000,-100.18729000000,-100.18729000000,45.53315000000,8,2010
594,1,594,594,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
595,1,595,595,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
596,1,596,596,6,1082,SD 04-2010,45.53315000000,-100.18729000000,-100.18729000000,45.53315000000,8,2010
597,1,597,597,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
598,1,598,598,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
599,1,599,599,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
600,1,600,600,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
601,1,601,601,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
602,1,602,602,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
603,1,603,603,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
604,1,604,604,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
605,1,605,605,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
606,1,606,606,6,1082,SD 04-2010,45.53315000000,-100.18729000000,-100.18729000000,45.53315000000,8,2010
607,1,607,607,6,1082,SD 04-2010,45.53315000000,-100.18729000000,-100.18729000000,45.53315000000,8,2010
608,1,608,608,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
609,1,609,609,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
610,1,610,610,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
611,1,611,611,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
612,1,612,612,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
613,1,613,613,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
614,1,614,614,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
615,1,615,615,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
616,1,616,616,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
617,1,617,617,6,1082,SD 04-2010,45.53315000000,-100.18729000000,-100.18729000000,45.53315000000,8,2010
618,1,618,618,6,1082,SD 04-2010,45.53315000000,-100.18729000000,-100.18729000000,45.53315000000,8,2010
619,1,619,619,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
620,1,620,620,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
621,1,621,621,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
622,1,622,622,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
623,1,623,623,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
624,1,624,624,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
625,1,625,625,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
626,1,626,626,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
627,1,627,627,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
628,1,628,628,6,1082,SD 04-2010,45.53315000000,-100.18729000000,-100.18729000000,45.53315000000,8,2010
629,1,629,629,6,1082,SD 04-2010,45.53315000000,-100.18729000000,-100.18729000000,45.53315000000,8,2010
630,1,630,630,6,1082,SD 04-2010,45.53315000000,-100.18729000000,-100.18729000000,45.53315000000,8,2010
631,1,631,631,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
632,1,632,632,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
633,1,633,633,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
634,1,634,634,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
635,1,635,635,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
636,1,636,636,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
637,1,637,637,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
638,1,638,638,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
639,1,639,639,6,1082,SD 04-2010,45.53315000000,-100.18729000000,-100.18729000000,45.53315000000,8,2010
640,1,640,640,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
641,1,641,641,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
642,1,642,642,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
643,1,643,643,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
644,1,644,644,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
645,1,645,645,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
646,1,646,646,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
647,1,647,647,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
648,1,648,648,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
649,1,649,649,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
650,1,650,650,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
651,1,651,651,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
652,1,652,652,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
653,1,653,653,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
654,1,654,654,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
655,1,655,655,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
656,1,656,656,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
657,1,657,657,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
658,1,658,658,6,1082,SD 04-2010,45.53315000000,-100.18729000000,-100.18729000000,45.53315000000,8,2010
659,1,659,659,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
660,1,660,660,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
661,1,661,661,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
662,1,662,662,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
663,1,663,663,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
664,1,664,664,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
665,1,665,665,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
666,1,666,666,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
667,1,667,667,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
668,1,668,668,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
669,1,669,669,6,1082,SD 04-2010,45.53315000000,-100.18729000000,-100.18729000000,45.53315000000,8,2010
670,1,670,670,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
671,1,671,671,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
672,1,672,672,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
673,1,673,673,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
674,1,674,674,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
675,1,675,675,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
676,1,676,676,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
677,1,677,677,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
678,1,678,678,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
679,1,679,679,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
680,1,680,680,6,1082,SD 04-2010,45.53315000000,-100.18729000000,-100.18729000000,45.53315000000,8,2010
681,1,681,681,6,1082,SD 04-2010,45.53315000000,-100.18729000000,-100.18729000000,45.53315000000,8,2010
682,1,682,682,6,1082,SD 04-2010,45.53315000000,-100.18729000000,-100.18729000000,45.53315000000,8,2010
683,1,683,683,6,1082,SD 04-2010,45.53315000000,-100.18729000000,-100.18729000000,45.53315000000,8,2010
684,1,684,684,6,1082,SD 04-2010,45.53315000000,-100.18729000000,-100.18729000000,45.53315000000,8,2010
685,1,685,685,6,1082,SD 04-2010,45.53315000000,-100.18729000000,-100.18729000000,45.53315000000,8,2010
686,1,686,686,6,1082,SD 04-2010,45.53315000000,-100.18729000000,-100.18729000000,45.53315000000,8,2010
687,1,687,687,6,1082,SD 04-2010,45.53315000000,-100.18729000000,-100.18729000000,45.53315000000,8,2010
688,1,688,688,6,1082,SD 04-2010,45.53315000000,-100.18729000000,-100.18729000000,45.53315000000,8,2010
689,1,689,689,6,1082,SD 04-2010,45.53315000000,-100.18729000000,-100.18729000000,45.53315000000,8,2010
690,1,690,690,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
691,1,691,691,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
692,1,692,692,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
693,1,693,693,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
694,1,694,694,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
695,1,695,695,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
696,1,696,696,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
697,1,697,697,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
698,1,698,698,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
699,1,699,699,6,1082,SD 04-2010,45.53315000000,-100.18729000000,-100.18729000000,45.53315000000,8,2010
700,1,700,700,6,1082,SD 04-2010,45.53315000000,-100.18729000000,-100.18729000000,45.53315000000,8,2010
701,1,701,701,6,1082,SD 04-2010,45.53315000000,-100.18729000000,-100.18729000000,45.53315000000,8,2010
702,1,702,702,6,1082,SD 04-2010,45.53315000000,-100.18729000000,-100.18729000000,45.53315000000,8,2010
703,1,703,703,6,1082,SD 04-2010,45.53315000000,-100.18729000000,-100.18729000000,45.53315000000,8,2010
704,1,704,704,6,1082,SD 04-2010,45.53315000000,-100.18729000000,-100.18729000000,45.53315000000,8,2010
705,1,705,705,6,1082,SD 04-2010,45.53315000000,-100.18729000000,-100.18729000000,45.53315000000,8,2010
706,1,706,706,6,1082,SD 04-2010,45.53315000000,-100.18729000000,-100.18729000000,45.53315000000,8,2010
707,1,707,707,6,1082,SD 04-2010,45.53315000000,-100.18729000000,-100.18729000000,45.53315000000,8,2010
708,1,708,708,6,1082,SD 04-2010,45.53315000000,-100.18729000000,-100.18729000000,45.53315000000,8,2010
709,1,709,709,6,1082,SD 04-2010,45.53315000000,-100.18729000000,-100.18729000000,45.53315000000,8,2010
710,1,710,710,6,1082,SD 04-2010,45.53315000000,-100.18729000000,-100.18729000000,45.53315000000,8,2010
711,1,711,711,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
712,1,712,712,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
713,1,713,713,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
714,1,714,714,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
715,1,715,715,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
716,1,716,716,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
717,1,717,717,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
718,1,718,718,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
719,1,719,719,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
720,1,720,720,6,1082,SD 04-2010,45.53315000000,-100.18729000000,-100.18729000000,45.53315000000,8,2010
721,1,721,721,6,1082,SD 04-2010,45.53315000000,-100.18729000000,-100.18729000000,45.53315000000,8,2010
722,1,722,722,6,1082,SD 04-2010,45.53315000000,-100.18729000000,-100.18729000000,45.53315000000,8,2010
723,1,723,723,6,1082,SD 04-2010,45.53315000000,-100.18729000000,-100.18729000000,45.53315000000,8,2010
724,1,724,724,6,1082,SD 04-2010,45.53315000000,-100.18729000000,-100.18729000000,45.53315000000,8,2010
725,1,725,725,6,1082,SD 04-2010,45.53315000000,-100.18729000000,-100.18729000000,45.53315000000,8,2010
726,1,726,726,6,1082,SD 04-2010,45.53315000000,-100.18729000000,-100.18729000000,45.53315000000,8,2010
727,1,727,727,6,1082,SD 04-2010,45.53315000000,-100.18729000000,-100.18729000000,45.53315000000,8,2010
728,1,728,728,6,1082,SD 04-2010,45.53315000000,-100.18729000000,-100.18729000000,45.53315000000,8,2010
729,1,729,729,6,1082,SD 04-2010,45.53315000000,-100.18729000000,-100.18729000000,45.53315000000,8,2010
730,1,730,730,6,1082,SD 04-2010,45.53315000000,-100.18729000000,-100.18729000000,45.53315000000,8,2010
731,1,731,731,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
732,1,732,732,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
733,1,733,733,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
734,1,734,734,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
735,1,735,735,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
736,1,736,736,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
737,1,737,737,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
738,1,738,738,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
739,1,739,739,6,1082,SD 04-2010,45.53315000000,-100.18729000000,-100.18729000000,45.53315000000,8,2010
740,1,740,740,6,1082,SD 04-2010,45.53315000000,-100.18729000000,-100.18729000000,45.53315000000,8,2010
741,1,741,741,6,1082,SD 04-2010,45.53315000000,-100.18729000000,-100.18729000000,45.53315000000,8,2010
742,1,742,742,6,1082,SD 04-2010,45.53315000000,-100.18729000000,-100.18729000000,45.53315000000,8,2010
743,1,743,743,6,1082,SD 04-2010,45.53315000000,-100.18729000000,-100.18729000000,45.53315000000,8,2010
744,1,744,744,6,1082,SD 04-2010,45.53315000000,-100.18729000000,-100.18729000000,45.53315000000,8,2010
745,1,745,745,6,1082,SD 04-2010,45.53315000000,-100.18729000000,-100.18729000000,45.53315000000,8,2010
746,1,746,746,6,1082,SD 04-2010,45.53315000000,-100.18729000000,-100.18729000000,45.53315000000,8,2010
747,1,747,747,6,1082,SD 04-2010,45.53315000000,-100.18729000000,-100.18729000000,45.53315000000,8,2010
748,1,748,748,6,1082,SD 04-2010,45.53315000000,-100.18729000000,-100.18729000000,45.53315000000,8,2010
749,1,749,749,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
750,1,750,750,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
751,1,751,751,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
752,1,752,752,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
753,1,753,753,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
754,1,754,754,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
755,1,755,755,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
756,1,756,756,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
757,1,757,757,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
758,1,758,758,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
759,1,759,759,6,1082,SD 04-2010,45.53315000000,-100.18729000000,-100.18729000000,45.53315000000,8,2010
760,1,760,760,6,1082,SD 04-2010,45.53315000000,-100.18729000000,-100.18729000000,45.53315000000,8,2010
761,1,761,761,6,1082,SD 04-2010,45.53315000000,-100.18729000000,-100.18729000000,45.53315000000,8,2010
762,1,762,762,6,1082,SD 04-2010,45.53315000000,-100.18729000000,-100.18729000000,45.53315000000,8,2010
763,1,763,763,6,1082,SD 04-2010,45.53315000000,-100.18729000000,-100.18729000000,45.53315000000,8,2010
764,1,764,764,6,1082,SD 04-2010,45.53315000000,-100.18729000000,-100.18729000000,45.53315000000,8,2010
765,1,765,765,6,1082,SD 04-2010,45.53315000000,-100.18729000000,-100.18729000000,45.53315000000,8,2010
766,1,766,766,6,1082,SD 04-2010,45.53315000000,-100.18729000000,-100.18729000000,45.53315000000,8,2010
767,1,767,767,6,1082,SD 04-2010,45.53315000000,-100.18729000000,-100.18729000000,45.53315000000,8,2010
768,1,768,768,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
769,1,769,769,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
770,1,770,770,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
771,1,771,771,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
772,1,772,772,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
773,1,773,773,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
774,1,774,774,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
775,1,775,775,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
776,1,776,776,6,1082,SD 04-2010,45.53315000000,-100.18729000000,-100.18729000000,45.53315000000,8,2010
777,1,777,777,6,1082,SD 04-2010,45.53315000000,-100.18729000000,-100.18729000000,45.53315000000,8,2010
778,1,778,778,6,1082,SD 04-2010,45.53315000000,-100.18729000000,-100.18729000000,45.53315000000,8,2010
779,1,779,779,6,1082,SD 04-2010,45.53315000000,-100.18729000000,-100.18729000000,45.53315000000,8,2010
780,1,780,780,6,1082,SD 04-2010,45.53315000000,-100.18729000000,-100.18729000000,45.53315000000,8,2010
781,1,781,781,6,1082,SD 04-2010,45.53315000000,-100.18729000000,-100.18729000000,45.53315000000,8,2010
782,1,782,782,6,1082,SD 04-2010,45.53315000000,-100.18729000000,-100.18729000000,45.53315000000,8,2010
783,1,783,783,6,1082,SD 04-2010,45.53315000000,-100.18729000000,-100.18729000000,45.53315000000,8,2010
784,1,784,784,6,1082,SD 04-2010,45.53315000000,-100.18729000000,-100.18729000000,45.53315000000,8,2010
785,1,785,785,6,1082,SD 04-2010,45.53315000000,-100.18729000000,-100.18729000000,45.53315000000,8,2010
786,1,786,786,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
787,1,787,787,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
788,1,788,788,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
789,1,789,789,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
790,1,790,790,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
791,1,791,791,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
792,1,792,792,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
793,1,793,793,6,1081,SD 03-2010,45.52554000000,-99.99161000000,-99.99160800000,45.52554000000,8,2010
794,1,794,794,6,1082,SD 04-2010,45.53315000000,-100.18729000000,-100.18729000000,45.53315000000,8,2010
795,1,795,795,6,1082,SD 04-2010,45.53315000000,-100.18729000000,-100.18729000000,45.53315000000,8,2010
796,1,796,796,6,1082,SD 04-2010,45.53315000000,-100.18729000000,-100.18729000000,45.53315000000,8,2010
797,1,797,797,6,1082,SD 04-2010,45.53315000000,-100.18729000000,-100.18729000000,45.53315000000,8,2010
798,1,798,798,6,1082,SD 04-2010,45.53315000000,-100.18729000000,-100.18729000000,45.53315000000,8,2010
799,1,799,799,6,1082,SD 04-2010,45.53315000000,-100.18729000000,-100.18729000000,45.53315000000,8,2010
